"user_id";"user_external_id";"Gender";"Age";"Zip code";"Work situation";"Level of education";"Joblevel";"Language preference";"Drink behavior";"entrepeneur";"owner or renter";"Household";"Country";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"answered";"answer";"user_external_id";"Q: Lees onderstaande stelling goed.";"answered";"answer";"user_external_id";"Q: Geef hieraan wat je van de stelling vindt.";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Lees onderstaande stelling goed.";"answered";"answer";"user_external_id";"Q: Geef hieronder aan wat je van deze stelling vindt.";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Dank je wel voor het deelnemen!";"answered";"answer"
15315;"4.20.19716652";"Male";1980;3680;"Entrepreneur";"Professional education (Bachelor)";"Board";"Dutch";"Red wine";"Yes";"Owner-occupied home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 19:23:03";1;"4.20.19716652";"Q: Lees onderstaande stelling goed.";"10-08-2021 19:23:08";1;"4.20.19716652";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 19:23:14";;1;;;;"4.20.19716652";"Q: Lees onderstaande stelling goed.";"10-08-2021 19:23:19";1;"4.20.19716652";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 19:23:24";;;1;;;"4.20.19716652";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 19:23:34";;;;1;;"4.20.19716652";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 19:23:40";;1;;;;"4.20.19716652";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 19:23:56";;1;;;;"4.20.19716652";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 19:24:02";;1;;;;"4.20.19716652";"Q: Dank je wel voor het deelnemen!";"10-08-2021 19:24:04";1
18485;"7.21.21319822";"Female";2000;9620;"Part time";"Primary-secondary school/no school";"Executive staff";"Dutch";"Beer (Lager)";"No";"Rental home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"10-08-2021 23:30:14";1;"7.21.21319822";"Q: Lees onderstaande stelling goed.";"10-08-2021 23:30:20";1;"7.21.21319822";"Q: Geef hieraan wat je van de stelling vindt.";"10-08-2021 23:30:27";;;1;;;"7.21.21319822";"Q: Lees onderstaande stelling goed.";"10-08-2021 23:30:33";1;"7.21.21319822";"Q: Geef hieronder aan wat je van deze stelling vindt.";"10-08-2021 23:30:40";;1;;;;"7.21.21319822";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"10-08-2021 23:31:03";;1;;;;"7.21.21319822";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"10-08-2021 23:31:10";;;;;1;"7.21.21319822";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"10-08-2021 23:31:24";;;1;;;"7.21.21319822";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"10-08-2021 23:31:55";;;1;;;"7.21.21319822";"Q: Dank je wel voor het deelnemen!";"10-08-2021 23:31:59";1
18601;"8.21.11319938";"Male";2000;9750;"Pupil/scholar";"Primary-secondary school/no school";;"Dutch";"Soft drinks";"No";"Rental home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"11-08-2021 09:53:18";1;"8.21.11319938";"Q: Lees onderstaande stelling goed.";"11-08-2021 09:53:23";1;"8.21.11319938";"Q: Geef hieraan wat je van de stelling vindt.";"11-08-2021 09:53:30";1;;;;;"8.21.11319938";"Q: Lees onderstaande stelling goed.";"11-08-2021 09:53:36";1;"8.21.11319938";"Q: Geef hieronder aan wat je van deze stelling vindt.";"11-08-2021 09:53:39";;1;;;;"8.21.11319938";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"11-08-2021 09:53:47";;1;;;;"8.21.11319938";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"11-08-2021 09:53:55";;1;;;;"8.21.11319938";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"11-08-2021 09:54:04";1;;;;;"8.21.11319938";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"11-08-2021 09:54:11";;1;;;;"8.21.11319938";"Q: Dank je wel voor het deelnemen!";"11-08-2021 09:54:13";1
16467;"9.20.27717804";"Female";1999;2300;"Student";"Professional education (Bachelor)";"Administrative support";"Dutch";"White wine";"No";"Owner-occupied home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"11-08-2021 11:36:18";1;"9.20.27717804";"Q: Lees onderstaande stelling goed.";"11-08-2021 11:36:27";1;"9.20.27717804";"Q: Geef hieraan wat je van de stelling vindt.";"11-08-2021 11:36:31";;1;;;;"9.20.27717804";"Q: Lees onderstaande stelling goed.";"11-08-2021 11:36:38";1;"9.20.27717804";"Q: Geef hieronder aan wat je van deze stelling vindt.";"11-08-2021 11:36:42";;1;;;;"9.20.27717804";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"11-08-2021 11:36:52";;;;1;;"9.20.27717804";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"11-08-2021 11:37:01";1;;;;;"9.20.27717804";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"11-08-2021 11:37:08";;;;1;;"9.20.27717804";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"11-08-2021 11:37:16";;;1;;;"9.20.27717804";"Q: Dank je wel voor het deelnemen!";"11-08-2021 11:37:19";1
18539;"7.21.31619876";"Male";1946;3000;"Retired / early retirement";"Professional education (Bachelor)";;"Dutch";"Red wine";"No";"Owner-occupied home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"11-08-2021 13:40:16";1;"7.21.31619876";"Q: Lees onderstaande stelling goed.";"11-08-2021 13:40:22";1;"7.21.31619876";"Q: Geef hieraan wat je van de stelling vindt.";"11-08-2021 13:40:31";1;;;;;"7.21.31619876";"Q: Lees onderstaande stelling goed.";"11-08-2021 13:40:37";1;"7.21.31619876";"Q: Geef hieronder aan wat je van deze stelling vindt.";"11-08-2021 13:40:42";;1;;;;"7.21.31619876";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"11-08-2021 13:40:56";;;;;1;"7.21.31619876";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"11-08-2021 13:41:05";1;;;;;"7.21.31619876";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"11-08-2021 13:41:14";;;;;1;"7.21.31619876";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"11-08-2021 13:41:23";1;;;;;"7.21.31619876";"Q: Dank je wel voor het deelnemen!";"11-08-2021 13:41:26";1
18568;"8.21.07619905";"Male";1994;3530;"Student";"Higher general secondary education";"Projectmanagement";"Dutch";"Beer (Lager)";"No";"Owner-occupied home";"Living together with room mates";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"11-08-2021 20:08:52";1;"8.21.07619905";"Q: Lees onderstaande stelling goed.";"11-08-2021 20:08:56";1;"8.21.07619905";"Q: Geef hieraan wat je van de stelling vindt.";"11-08-2021 20:09:06";;1;;;;"8.21.07619905";"Q: Lees onderstaande stelling goed.";"11-08-2021 20:09:18";1;"8.21.07619905";"Q: Geef hieronder aan wat je van deze stelling vindt.";"11-08-2021 20:09:22";1;;;;;"8.21.07619905";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"11-08-2021 20:09:38";;1;;;;"8.21.07619905";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"11-08-2021 20:09:49";;;;1;;"8.21.07619905";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"11-08-2021 20:10:02";;;;1;;"8.21.07619905";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"11-08-2021 20:10:16";1;;;;;"8.21.07619905";"Q: Dank je wel voor het deelnemen!";"11-08-2021 20:10:18";1
18607;"8.21.11319944";"Female";2003;2100;"Student";"Professional education (Bachelor)";"Projectmanagement";"Dutch";"Red wine";"No";"Rental home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"11-08-2021 22:26:54";1;"8.21.11319944";"Q: Lees onderstaande stelling goed.";"11-08-2021 22:26:58";1;"8.21.11319944";"Q: Geef hieraan wat je van de stelling vindt.";"11-08-2021 22:27:10";;;1;;;"8.21.11319944";"Q: Lees onderstaande stelling goed.";"11-08-2021 22:27:23";1;"8.21.11319944";"Q: Geef hieronder aan wat je van deze stelling vindt.";"11-08-2021 22:27:26";1;;;;;"8.21.11319944";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"11-08-2021 22:27:36";;1;;;;"8.21.11319944";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"11-08-2021 22:27:42";;;1;;;"8.21.11319944";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"11-08-2021 22:27:47";;;;1;;"8.21.11319944";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"11-08-2021 22:27:53";;;1;;;"8.21.11319944";"Q: Dank je wel voor het deelnemen!";"11-08-2021 22:27:55";1
18608;"8.21.11319945";"Female";2001;3670;"Man around the house/housewife";"Primary-secondary school/no school";;"Dutch";"Wodka/Gin";"No";"Rental home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"12-08-2021 00:00:41";1;"8.21.11319945";"Q: Lees onderstaande stelling goed.";"12-08-2021 00:00:45";1;"8.21.11319945";"Q: Geef hieraan wat je van de stelling vindt.";"12-08-2021 00:00:59";;;1;;;"8.21.11319945";"Q: Lees onderstaande stelling goed.";"12-08-2021 00:01:05";1;"8.21.11319945";"Q: Geef hieronder aan wat je van deze stelling vindt.";"12-08-2021 00:01:08";1;;;;;"8.21.11319945";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"12-08-2021 00:01:17";;1;;;;"8.21.11319945";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"12-08-2021 00:01:24";1;;;;;"8.21.11319945";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"12-08-2021 00:01:30";;;;1;;"8.21.11319945";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"12-08-2021 00:01:38";;;1;;;"8.21.11319945";"Q: Dank je wel voor het deelnemen!";"12-08-2021 00:01:40";1
18040;"4.21.24619377";"Male";1978;9090;"Full time (32+ hours)";"Advanced vocational education";"Administrative support";"Dutch";"Liqueurs";"No";"Owner-occupied home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"12-08-2021 06:45:35";1;"4.21.24619377";"Q: Lees onderstaande stelling goed.";"12-08-2021 06:45:39";1;"4.21.24619377";"Q: Geef hieraan wat je van de stelling vindt.";"12-08-2021 06:45:43";1;;;;;"4.21.24619377";"Q: Lees onderstaande stelling goed.";"12-08-2021 06:45:49";1;"4.21.24619377";"Q: Geef hieronder aan wat je van deze stelling vindt.";"12-08-2021 06:45:51";1;;;;;"4.21.24619377";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"12-08-2021 06:46:03";;;;;1;"4.21.24619377";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"12-08-2021 06:46:09";;1;;;;"4.21.24619377";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"12-08-2021 06:46:18";1;;;;;"4.21.24619377";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"12-08-2021 06:46:23";;1;;;;"4.21.24619377";"Q: Dank je wel voor het deelnemen!";"12-08-2021 06:46:25";1
16161;"8.20.13417498";"Female";1987;1074;"Part time";"University (Master)";"Administrative support";"Dutch";"Mixed drinks";"Yes";"Owner-occupied home";"Living together & kid(s)";"Holland";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"12-08-2021 09:23:27";1;"8.20.13417498";"Q: Lees onderstaande stelling goed.";"12-08-2021 09:23:29";1;"8.20.13417498";"Q: Geef hieraan wat je van de stelling vindt.";"12-08-2021 09:23:35";;;;1;;"8.20.13417498";"Q: Lees onderstaande stelling goed.";"12-08-2021 09:23:37";1;"8.20.13417498";"Q: Geef hieronder aan wat je van deze stelling vindt.";"12-08-2021 09:23:43";;1;;;;"8.20.13417498";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"12-08-2021 09:23:46";;;1;;;"8.20.13417498";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"12-08-2021 09:23:49";;;;1;;"8.20.13417498";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"12-08-2021 09:23:55";1;;;;;"8.20.13417498";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"12-08-2021 09:23:58";;1;;;;"8.20.13417498";"Q: Dank je wel voor het deelnemen!";"12-08-2021 09:24:01";1
16259;"8.20.25217596";"Female";2001;2550;"Full time (32+ hours)";"Higher general secondary education";"Projectmanagement";"Dutch";"Red wine";"No";"Rental home";"Single & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"13-08-2021 20:11:57";1;"8.20.25217596";"Q: Lees onderstaande stelling goed.";"13-08-2021 20:12:00";1;"8.20.25217596";"Q: Geef hieraan wat je van de stelling vindt.";"13-08-2021 20:12:03";;1;;;;"8.20.25217596";"Q: Lees onderstaande stelling goed.";"13-08-2021 20:12:04";1;"8.20.25217596";"Q: Geef hieronder aan wat je van deze stelling vindt.";"13-08-2021 20:12:07";;;;1;;"8.20.25217596";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"13-08-2021 20:12:08";;1;;;;"8.20.25217596";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"13-08-2021 20:12:11";;;1;;;"8.20.25217596";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"13-08-2021 20:12:12";;1;;;;"8.20.25217596";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"13-08-2021 20:12:14";;;;1;;"8.20.25217596";"Q: Dank je wel voor het deelnemen!";"13-08-2021 20:12:17";1
16114;"8.20.03117451";"Male";1986;2200;"Full time (32+ hours)";"Primary-secondary school/no school";"Administrative support";"Dutch";"Soft drinks";"No";"Owner-occupied home";"Living together with room mates";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"13-08-2021 20:33:06";1;"8.20.03117451";"Q: Lees onderstaande stelling goed.";"13-08-2021 20:33:24";1;"8.20.03117451";"Q: Geef hieraan wat je van de stelling vindt.";"13-08-2021 20:33:34";;1;;;;"8.20.03117451";"Q: Lees onderstaande stelling goed.";"13-08-2021 20:33:39";1;"8.20.03117451";"Q: Geef hieronder aan wat je van deze stelling vindt.";"13-08-2021 20:33:45";;;;;1;"8.20.03117451";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"13-08-2021 20:33:57";1;;;;;"8.20.03117451";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"13-08-2021 20:34:22";;;1;;;"8.20.03117451";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"13-08-2021 20:34:37";;1;;;;"8.20.03117451";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"13-08-2021 20:34:53";;;1;;;"8.20.03117451";"Q: Dank je wel voor het deelnemen!";"13-08-2021 20:34:55";1
17202;"12.20.31418539";"Female";1966;1060;"Part time";"Professional education (Bachelor)";"Management";"Dutch";"Beer (Lager)";"No";"Owner-occupied home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"13-08-2021 22:37:42";1;"12.20.31418539";"Q: Lees onderstaande stelling goed.";"13-08-2021 22:37:53";1;"12.20.31418539";"Q: Geef hieraan wat je van de stelling vindt.";"13-08-2021 22:38:02";;;;;1;"12.20.31418539";"Q: Lees onderstaande stelling goed.";"13-08-2021 22:38:11";1;"12.20.31418539";"Q: Geef hieronder aan wat je van deze stelling vindt.";"13-08-2021 22:38:16";;;;;1;"12.20.31418539";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"13-08-2021 22:38:38";1;;;;;"12.20.31418539";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"13-08-2021 22:38:49";;;;;1;"12.20.31418539";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"13-08-2021 22:39:07";1;;;;;"12.20.31418539";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"13-08-2021 22:39:17";;;;;1;"12.20.31418539";"Q: Dank je wel voor het deelnemen!";"13-08-2021 22:39:22";1
5977;"3.18.1177314";"Female";2000;3800;"Pupil/scholar";"Primary-secondary school/no school";;"Dutch";"Soft drinks";"Yes";"Owner-occupied home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"14-08-2021 17:55:21";1;"3.18.1177314";"Q: Lees onderstaande stelling goed.";"14-08-2021 17:55:25";1;"3.18.1177314";"Q: Geef hieraan wat je van de stelling vindt.";"14-08-2021 17:55:33";;;1;;;"3.18.1177314";"Q: Lees onderstaande stelling goed.";"14-08-2021 17:55:41";1;"3.18.1177314";"Q: Geef hieronder aan wat je van deze stelling vindt.";"14-08-2021 17:55:44";;;;1;;"3.18.1177314";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"14-08-2021 17:55:58";;1;;;;"3.18.1177314";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"14-08-2021 17:56:04";;;1;;;"3.18.1177314";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"14-08-2021 17:56:12";;;1;;;"3.18.1177314";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"14-08-2021 17:56:21";;1;;;;"3.18.1177314";"Q: Dank je wel voor het deelnemen!";"14-08-2021 17:56:24";1
4059;"8.17.2225396";"Female";1994;8200;"Full time (32+ hours)";"Professional education (Bachelor)";;"Dutch";"White wine";"Yes";"Rental home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"17-08-2021 09:31:54";1;"8.17.2225396";"Q: Lees onderstaande stelling goed.";"17-08-2021 09:31:56";1;"8.17.2225396";"Q: Geef hieraan wat je van de stelling vindt.";"17-08-2021 09:32:03";1;;;;;"8.17.2225396";"Q: Lees onderstaande stelling goed.";"17-08-2021 09:32:05";1;"8.17.2225396";"Q: Geef hieronder aan wat je van deze stelling vindt.";"17-08-2021 09:32:08";;1;;;;"8.17.2225396";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"17-08-2021 09:32:11";1;;;;;"8.17.2225396";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"17-08-2021 09:32:13";1;;;;;"8.17.2225396";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"17-08-2021 09:32:16";1;;;;;"8.17.2225396";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"17-08-2021 09:32:18";1;;;;;"8.17.2225396";"Q: Dank je wel voor het deelnemen!";"17-08-2021 09:32:21";1
18641;"8.21.17219978";"Female";2000;2406;"Full time (32+ hours)";"Primary-secondary school/no school";"Management";"English";"Red wine";"No";"Rental home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"17-08-2021 15:39:33";1;"8.21.17219978";"Q: Lees onderstaande stelling goed.";"17-08-2021 15:39:35";1;"8.21.17219978";"Q: Geef hieraan wat je van de stelling vindt.";"17-08-2021 15:39:37";;1;;;;"8.21.17219978";"Q: Lees onderstaande stelling goed.";"17-08-2021 15:39:40";1;"8.21.17219978";"Q: Geef hieronder aan wat je van deze stelling vindt.";"17-08-2021 15:39:42";;;1;;;"8.21.17219978";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"17-08-2021 15:39:44";;;1;;;"8.21.17219978";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"17-08-2021 15:39:46";1;;;;;"8.21.17219978";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"17-08-2021 15:39:49";;;;1;;"8.21.17219978";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"17-08-2021 15:39:51";;;;;1;"8.21.17219978";"Q: Dank je wel voor het deelnemen!";"17-08-2021 15:39:54";1
4561;"10.17.1615898";"Male";1980;2660;"Full time (32+ hours)";"Vocational school";;"Dutch";"Red wine";"No";"Rental home";"Single & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"18-08-2021 17:36:56";1;"10.17.1615898";"Q: Lees onderstaande stelling goed.";"18-08-2021 17:36:59";1;"10.17.1615898";"Q: Geef hieraan wat je van de stelling vindt.";"18-08-2021 17:37:04";;1;;;;"10.17.1615898";"Q: Lees onderstaande stelling goed.";"18-08-2021 17:37:06";1;"10.17.1615898";"Q: Geef hieronder aan wat je van deze stelling vindt.";"18-08-2021 17:37:12";;1;;;;"10.17.1615898";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"18-08-2021 17:37:18";;;;1;;"10.17.1615898";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"18-08-2021 17:37:24";;1;;;;"10.17.1615898";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"18-08-2021 17:37:30";;;1;;;"10.17.1615898";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"18-08-2021 17:37:34";;;1;;;"10.17.1615898";"Q: Dank je wel voor het deelnemen!";"18-08-2021 17:37:38";1
18651;"8.21.19419988";"Male";1981;2060;"Entrepreneur";"Advanced vocational education";"Projectmanagement";"Dutch";"Mixed drinks";"Yes";"Rental home";"Living together with room mates";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"19-08-2021 00:40:22";1;"8.21.19419988";"Q: Lees onderstaande stelling goed.";"19-08-2021 00:40:34";1;"8.21.19419988";"Q: Geef hieraan wat je van de stelling vindt.";"19-08-2021 00:40:46";1;;;;;"8.21.19419988";"Q: Lees onderstaande stelling goed.";"19-08-2021 00:40:54";1;"8.21.19419988";"Q: Geef hieronder aan wat je van deze stelling vindt.";"19-08-2021 00:41:02";1;;;;;"8.21.19419988";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"19-08-2021 00:41:19";;;;1;;"8.21.19419988";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"19-08-2021 00:41:32";;;;1;;"8.21.19419988";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"19-08-2021 00:41:44";;1;;;;"8.21.19419988";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"19-08-2021 00:41:53";;1;;;;"8.21.19419988";"Q: Dank je wel voor het deelnemen!";"19-08-2021 00:41:56";1
17426;"1.21.28418763";"Male";1996;1059;"Full time (32+ hours)";"University (Master)";"Management";"English";"Red wine";"No";"Owner-occupied home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"19-08-2021 15:12:00";1;"1.21.28418763";"Q: Lees onderstaande stelling goed.";"19-08-2021 15:12:03";1;"1.21.28418763";"Q: Geef hieraan wat je van de stelling vindt.";"19-08-2021 15:12:07";1;;;;;"1.21.28418763";"Q: Lees onderstaande stelling goed.";"19-08-2021 15:30:16";1;"1.21.28418763";"Q: Geef hieronder aan wat je van deze stelling vindt.";"19-08-2021 15:30:19";1;;;;;"1.21.28418763";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"19-08-2021 15:30:22";1;;;;;"1.21.28418763";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"19-08-2021 15:30:24";1;;;;;"1.21.28418763";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"19-08-2021 15:30:26";1;;;;;"1.21.28418763";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"19-08-2021 15:30:29";1;;;;;"1.21.28418763";"Q: Dank je wel voor het deelnemen!";"19-08-2021 15:30:31";1
